Player ID,First Name,Last Name,Position,Cost,Team,Total points,Goals scored,Assists,Clean sheets,Points per game rank,Value form,Value season,ICT Index,Expected goals,Expected assists,Expected goal involvements,Influence rank,Form rank,Player form,In dream team,News,Chance of playing next round,Points per game,ICT Index rank,Expected goals per 90,Expected assists per 90,Strength overall home,Strength overall away,team,team_code,PlayerID,Gameweek 8,Gameweek 9,Gameweek 10,Gameweek 11,Gameweek 12,Gameweek 13,Gameweek 14,Gameweek 15,Gameweek 16,Gameweek 17,Gameweek 18,Gameweek 19,Gameweek 20,Gameweek 21,Gameweek 22,Gameweek 23,Gameweek 24,Gameweek 25,Gameweek 26,Gameweek 27,Gameweek 28,Gameweek 29,Gameweek 30,Gameweek 31,Gameweek 32,Gameweek 33,Gameweek 34,Gameweek 35,Gameweek 36,Gameweek 37,Gameweek 38,Difficulty_score,Fixture Difficulty Index,full_name
82,Dominic,Solanke-Mitchell,FWD,76,Spurs,21,2,1,1,50,0.8,2.8,38.7,3.45,0.55,4.00,102,29,5.7,False,,100.0,4.2,42,0.69,0.11,1220,1260,18,6,82,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.407,Dominic Solanke-Mitchell
478,Ashley,Phillips,DEF,40,Spurs,0,0,0,0,496,0.0,0.0,0.0,0.00,0.00,0.00,488,429,0.0,False,Loaned to Stoke City,0.0,0.0,492,0.0,0.0,1220,1260,18,6,478,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Ashley Phillips
479,Brandon,Austin,GK,40,Spurs,0,0,0,0,456,0.0,0.0,0.0,0.00,0.00,0.00,448,386,0.0,False,,,0.0,452,0.0,0.0,1220,1260,18,6,479,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Brandon Austin
480,Rodrigo,Bentancur,MID,50,Spurs,9,0,0,1,269,0.5,1.8,12.7,0.35,0.17,0.52,245,135,2.3,False,,100.0,1.5,232,0.08,0.04,1220,1260,18,6,480,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.164,Rodrigo Bentancur
481,Lucas,Bergvall,MID,45,Spurs,5,0,0,0,345,0.2,1.1,5.3,0.08,0.27,0.35,346,269,0.7,False,Knock - 75% chance of playing,75.0,1.0,312,0.16,0.53,1220,1260,18,6,481,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.05,Lucas Bergvall
482,Yves,Bissouma,MID,49,Spurs,11,1,0,1,131,0.1,2.2,10.9,0.10,0.13,0.23,207,334,0.3,False,,100.0,2.8,246,0.05,0.06,1220,1260,18,6,482,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.021,Yves Bissouma
483,Bryan,Gil Salvatierra,MID,50,Spurs,0,0,0,0,636,0.0,0.0,0.0,0.00,0.00,0.00,632,621,0.0,False,On loan to Girona for the season,0.0,0.0,635,0.0,0.0,1220,1260,18,6,483,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Bryan Gil Salvatierra
484,Ben,Davies,DEF,44,Spurs,0,0,0,0,522,0.0,0.0,0.0,0.00,0.00,0.00,514,471,0.0,False,,,0.0,518,0.0,0.0,1220,1260,18,6,484,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Ben Davies
485,Alfie,Devine,MID,45,Spurs,0,0,0,0,581,0.0,0.0,0.0,0.00,0.00,0.00,573,542,0.0,False,Loaned to Westerlo,0.0,0.0,577,0.0,0.0,1220,1260,18,6,485,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Alfie Devine
486,Radu,Drăgușin,DEF,43,Spurs,2,0,0,0,332,0.1,0.5,2.7,0.02,0.01,0.03,315,311,0.3,False,,,1.0,359,0.02,0.01,1220,1260,18,6,486,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.021,Radu Drăgușin
487,Emerson,Leite de Souza Junior,DEF,45,Spurs,0,0,0,0,553,0.0,0.0,0.0,0.00,0.00,0.00,545,513,0.0,False,Transferred to AC Milan,0.0,0.0,549,0.0,0.0,1220,1260,18,6,487,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Emerson Leite de Souza Junior
488,Fraser,Forster,GK,44,Spurs,0,0,0,0,517,0.0,0.0,0.0,0.00,0.00,0.00,509,459,0.0,False,,,0.0,513,0.0,0.0,1220,1260,18,6,488,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Fraser Forster
489,Archie,Gray,MID,48,Spurs,3,0,0,0,361,0.1,0.6,1.0,0.00,0.01,0.01,376,329,0.3,False,,,1.0,401,0.0,0.03,1220,1260,18,6,489,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.021,Archie Gray
490,Pierre-Emile,Højbjerg,MID,50,Spurs,0,0,0,0,632,0.0,0.0,0.0,0.00,0.00,0.00,628,615,0.0,False,On loan to Marseille for the season,0.0,0.0,631,0.0,0.0,1220,1260,18,6,490,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Pierre-Emile Højbjerg
491,Brennan,Johnson,MID,66,Spurs,36,3,2,2,29,1.3,5.5,51.8,3.09,0.46,3.55,56,2,8.3,False,,,5.1,20,0.54,0.08,1220,1260,18,6,491,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.593,Brennan Johnson
492,Dejan,Kulusevski,MID,62,Spurs,24,1,1,2,89,0.8,3.9,59.2,1.10,1.19,2.29,77,47,4.7,False,,,3.4,12,0.19,0.2,1220,1260,18,6,492,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.336,Dejan Kulusevski
493,Giovani,Lo Celso,MID,49,Spurs,0,0,0,0,624,0.0,0.0,0.0,0.00,0.00,0.00,618,599,0.0,False,Transferred to Real Betis,0.0,0.0,621,0.0,0.0,1220,1260,18,6,493,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Giovani Lo Celso
494,James,Maddison,MID,75,Spurs,39,2,3,2,22,1.1,5.2,65.4,2.10,2.97,5.07,18,3,8.3,False,,,5.6,7,0.34,0.47,1220,1260,18,6,494,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.593,James Maddison
495,Pedro,Porro,DEF,55,Spurs,26,1,0,2,68,0.5,4.7,46.8,0.54,0.98,1.52,22,125,2.7,False,,100.0,3.7,26,0.08,0.14,1220,1260,18,6,495,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.193,Pedro Porro
496,Sergio,Reguilón,DEF,43,Spurs,0,0,0,0,511,0.0,0.0,0.0,0.00,0.00,0.00,503,452,0.0,False,,,0.0,507,0.0,0.0,1220,1260,18,6,496,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Sergio Reguilón
497,Richarlison,de Andrade,FWD,68,Spurs,2,0,0,0,400,0.0,0.3,1.1,0.19,0.00,0.19,399,661,0.0,False,Lack of match fitness - 75% chance of playing,75.0,1.0,398,0.68,0.0,1220,1260,18,6,497,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Richarlison de Andrade
498,Cristian,Romero,DEF,51,Spurs,28,1,0,2,54,0.6,5.5,35.4,0.97,0.46,1.43,31,102,3.0,False,,,4.0,54,0.14,0.07,1220,1260,18,6,498,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.214,Cristian Romero
499,Pape Matar,Sarr,MID,49,Spurs,10,0,1,0,279,0.4,2.0,14.4,0.60,0.15,0.75,232,152,2.0,False,,,1.4,209,0.26,0.06,1220,1260,18,6,499,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.143,Pape Matar Sarr
500,Dane,Scarlett,FWD,45,Spurs,0,0,0,0,573,0.0,0.0,0.0,0.00,0.00,0.00,565,533,0.0,False,Loaned to Oxford United,0.0,0.0,569,0.0,0.0,1220,1260,18,6,500,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Dane Scarlett
502,Manor,Solomon,MID,54,Spurs,0,0,0,0,651,0.0,0.0,0.0,0.00,0.00,0.00,649,643,0.0,False,Season long loan to Leeds United,0.0,0.0,651,0.0,0.0,1220,1260,18,6,502,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Manor Solomon
503,Son,Heung-min,MID,98,Spurs,33,2,2,1,10,0.3,3.4,46.0,1.38,1.11,2.49,43,90,3.3,False,Lack of match fitness - 75% chance of playing,75.0,6.6,28,0.28,0.22,1220,1260,18,6,503,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.236,Son Heung-min
504,Djed,Spence,DEF,44,Spurs,2,0,0,0,408,0.0,0.5,1.9,0.00,0.01,0.01,364,482,0.0,False,,,0.7,378,0.0,0.01,1220,1260,18,6,504,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Djed Spence
505,Destiny,Udogie,DEF,49,Spurs,13,0,0,1,221,0.2,2.7,22.6,0.25,0.18,0.43,152,240,1.0,False,,100.0,1.9,125,0.04,0.03,1220,1260,18,6,505,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.071,Destiny Udogie
506,Micky,van de Ven,DEF,46,Spurs,25,0,2,2,46,0.9,5.4,18.1,0.11,0.67,0.78,109,51,4.3,False,,100.0,4.2,171,0.02,0.11,1220,1260,18,6,506,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.307,Micky van de Ven
507,Alejo,Véliz,FWD,50,Spurs,0,0,0,0,645,0.0,0.0,0.0,0.00,0.00,0.00,642,632,0.0,False,Loaned to Espanyol,0.0,0.0,645,0.0,0.0,1220,1260,18,6,507,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Alejo Véliz
508,Guglielmo,Vicario,GK,50,Spurs,21,0,0,2,120,0.7,4.2,14.7,0.00,0.00,0.00,59,83,3.3,False,,,3.0,205,0.0,0.0,1220,1260,18,6,508,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.236,Guglielmo Vicario
509,Timo,Werner,MID,62,Spurs,11,0,1,1,191,0.4,1.8,14.6,0.72,0.19,0.91,259,126,2.7,False,,100.0,2.2,208,0.34,0.09,1220,1260,18,6,509,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.193,Timo Werner
510,Alfie,Whiteman,GK,40,Spurs,0,0,0,0,448,0.0,0.0,0.0,0.00,0.00,0.00,439,377,0.0,False,,,0.0,443,0.0,0.0,1220,1260,18,6,510,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Alfie Whiteman
609,Will,Lankshear,FWD,45,Spurs,0,0,0,0,600,0.0,0.0,0.0,0.00,0.00,0.00,592,564,0.0,False,,100.0,0.0,596,0.0,0.0,1220,1260,18,6,609,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Will Lankshear
610,Mikey,Moore,MID,45,Spurs,3,0,0,0,341,0.2,0.7,0.7,0.04,0.00,0.04,410,233,1.0,False,,100.0,1.0,406,0.17,0.0,1220,1260,18,6,610,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.071,Mikey Moore
612,Wilson,Odobert,MID,54,Spurs,6,0,0,1,218,0.0,1.1,9.2,0.42,0.08,0.50,358,648,0.0,False,Hamstring injury - Unknown return date,0.0,2.0,261,0.24,0.04,1220,1260,18,6,612,2.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,14.0,0.0,Wilson Odobert
388,Aaron,Wan-Bissaka,DEF,45,West Ham,9,0,0,0,263,0.4,2.0,22.5,0.04,0.52,0.56,151,169,1.7,False,,,1.5,126,0.01,0.1,1100,1100,19,21,388,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.113,Aaron Wan-Bissaka
511,Edson,Álvarez Velázquez,MID,50,West Ham,5,0,0,0,373,0.1,1.0,9.6,0.02,0.25,0.27,281,339,0.3,False,,100.0,1.0,257,0.01,0.09,1100,1100,19,21,511,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.02,Edson Álvarez Velázquez
512,Michail,Antonio,FWD,54,West Ham,30,1,4,1,44,1.4,5.6,23.2,1.82,0.25,2.07,227,7,7.7,False,,,4.3,120,0.38,0.05,1100,1100,19,21,512,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.513,Michail Antonio
513,Alphonse,Areola,GK,45,West Ham,16,0,0,1,171,0.4,3.6,13.2,0.00,0.00,0.00,83,168,1.7,False,,100.0,2.3,223,0.0,0.0,1100,1100,19,21,513,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.113,Alphonse Areola
514,Jarrod,Bowen,MID,74,West Ham,36,2,3,1,30,0.7,4.9,64.8,0.95,2.03,2.98,26,33,5.3,False,,,5.1,8,0.14,0.3,1100,1100,19,21,514,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.353,Jarrod Bowen
516,Vladimír,Coufal,DEF,44,West Ham,9,0,0,1,184,0.0,2.0,3.5,0.02,0.10,0.12,316,474,0.0,False,,,2.2,339,0.01,0.05,1100,1100,19,21,516,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.0,Vladimír Coufal
517,Aaron,Cresswell,DEF,40,West Ham,3,0,0,0,316,0.2,0.8,1.7,0.03,0.01,0.04,394,254,0.7,False,,100.0,1.0,382,0.11,0.04,1100,1100,19,21,517,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.047,Aaron Cresswell
519,George,Earthy,MID,45,West Ham,0,0,0,0,575,0.0,0.0,0.0,0.00,0.00,0.00,567,536,0.0,False,Loaned to Bristol City,0.0,0.0,571,0.0,0.0,1100,1100,19,21,519,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.0,George Earthy
520,Emerson,Palmieri dos Santos,DEF,44,West Ham,11,0,0,1,248,0.2,2.5,17.9,0.06,0.42,0.48,185,227,1.0,False,,100.0,1.6,175,0.01,0.08,1100,1100,19,21,520,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.067,Emerson Palmieri dos Santos
521,Łukasz,Fabiański,GK,40,West Ham,1,0,0,0,315,0.0,0.2,1.6,0.00,0.00,0.00,331,362,0.0,False,,,1.0,386,0.0,0.0,1100,1100,19,21,521,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.0,Łukasz Fabiański
522,Wes,Foderingham,GK,44,West Ham,0,0,0,0,519,0.0,0.0,0.0,0.00,0.00,0.00,511,464,0.0,False,,,0.0,515,0.0,0.0,1100,1100,19,21,522,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.0,Wes Foderingham
523,Danny,Ings,FWD,50,West Ham,10,1,0,0,91,0.1,2.0,7.4,0.50,0.00,0.50,277,337,0.3,False,,,3.3,287,1.61,0.0,1100,1100,19,21,523,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.02,Danny Ings
524,Max,Kilman,DEF,45,West Ham,18,0,1,1,146,0.2,4.0,22.1,0.28,0.12,0.40,54,230,1.0,False,,,2.6,130,0.04,0.02,1100,1100,19,21,524,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.067,Max Kilman
525,Mohammed,Kudus,MID,63,West Ham,19,1,0,1,142,0.5,3.0,42.0,2.13,0.82,2.95,139,88,3.3,False,,,2.7,33,0.33,0.13,1100,1100,19,21,525,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.22,Mohammed Kudus
526,Luis Guilherme,Lira dos Santos,MID,48,West Ham,1,0,0,0,362,0.1,0.2,0.0,0.00,0.00,0.00,611,330,0.3,False,,,1.0,614,0.0,0.0,1100,1100,19,21,526,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.02,Luis Guilherme Lira dos Santos
527,Lucas,Tolentino Coelho de Lima,MID,59,West Ham,24,2,0,1,88,0.7,4.1,34.8,2.04,0.58,2.62,104,65,4.0,False,,,3.4,55,0.35,0.1,1100,1100,19,21,527,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.267,Lucas Tolentino Coelho de Lima
528,Konstantinos,Mavropanos,DEF,45,West Ham,14,0,0,1,172,0.2,3.1,19.4,0.24,0.29,0.53,58,264,0.7,False,,,2.3,153,0.04,0.05,1100,1100,19,21,528,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.047,Konstantinos Mavropanos
529,Nayef,Aguerd,DEF,44,West Ham,0,0,0,0,524,0.0,0.0,0.0,0.00,0.00,0.00,516,477,0.0,False,On loan to Real Sociedad for the season,0.0,0.0,520,0.0,0.0,1100,1100,19,21,529,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.0,Nayef Aguerd
530,Tomáš,Souček,MID,50,West Ham,27,2,1,1,57,0.8,5.4,38.4,2.11,0.52,2.63,90,61,4.0,False,,,3.9,44,0.42,0.1,1100,1100,19,21,530,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,15.0,0.267,Tomáš Souček
